pin_id,cell_type,direction,is_clk,fanout,slack_min,slew_r,slew_f
_209_/C,sky130_fd_sc_hd__maj3_2,input,0,0,3.870168,0.167859,0.198768
_209_/X,sky130_fd_sc_hd__maj3_2,output,0,101,3.275072,0.167859,0.198767
_210_/A,sky130_fd_sc_hd__maj3_2,input,0,0,3.562979,0.138698,0.083788
_210_/B,sky130_fd_sc_hd__maj3_2,input,0,0,3.549673,0.711647,0.136610
_210_/C,sky130_fd_sc_hd__maj3_2,input,0,0,4.106873,0.167859,0.198767
_210_/X,sky130_fd_sc_hd__maj3_2,output,0,92,3.549673,0.167858,0.198766
_211_/A,sky130_fd_sc_hd__maj3_2,input,0,0,3.491449,0.138538,0.083829
_211_/B,sky130_fd_sc_hd__maj3_2,input,0,0,3.479954,0.713208,0.140251
_211_/C,sky130_fd_sc_hd__maj3_2,input,0,0,4.053698,0.167858,0.198766
_211_/X,sky130_fd_sc_hd__maj3_2,output,0,83,3.479954,0.167859,0.198767
_212_/A,sky130_fd_sc_hd__maj3_2,input,0,0,3.562771,0.138538,0.083829
_212_/B,sky130_fd_sc_hd__maj3_2,input,0,0,3.551276,0.713208,0.140251
_212_/C,sky130_fd_sc_hd__maj3_2,input,0,0,4.126623,0.167859,0.198767
_212_/X,sky130_fd_sc_hd__maj3_2,output,0,74,3.551276,0.167859,0.198767
_213_/A,sky130_fd_sc_hd__maj3_2,input,0,0,3.238853,0.139427,0.083781
_213_/B,sky130_fd_sc_hd__maj3_2,input,0,0,3.066224,0.713208,0.140224
_213_/C,sky130_fd_sc_hd__maj3_2,input,0,0,3.641362,0.167859,0.198767
_213_/X,sky130_fd_sc_hd__maj3_2,output,0,65,3.066224,0.197889,0.209230
_214_/A,sky130_fd_sc_hd__maj3_2,input,0,0,3.460617,0.139585,0.083741
_214_/B,sky130_fd_sc_hd__maj3_2,input,0,0,3.285963,0.711641,0.136610
_214_/C,sky130_fd_sc_hd__maj3_2,input,0,0,3.905000,0.197889,0.209230
_214_/X,sky130_fd_sc_hd__maj3_2,output,0,58,3.285963,0.167858,0.198765
_215_/A,sky130_fd_sc_hd__maj3_2,input,0,0,3.276947,0.138591,0.083775
_215_/B,sky130_fd_sc_hd__maj3_2,input,0,0,3.293219,0.711643,0.136567
_215_/C,sky130_fd_sc_hd__maj3_2,input,0,0,3.868606,0.167858,0.198765
_215_/X,sky130_fd_sc_hd__maj3_2,output,0,49,3.276947,0.167858,0.198766
_216_/A,sky130_fd_sc_hd__maj3_2,input,0,0,3.333601,0.138591,0.083775
_216_/B,sky130_fd_sc_hd__maj3_2,input,0,0,3.339139,0.361041,0.158805
_216_/C,sky130_fd_sc_hd__maj3_2,input,0,0,3.908957,0.167858,0.198766
_216_/X,sky130_fd_sc_hd__maj3_2,output,0,40,3.333601,0.212518,0.213153
_217_/A,sky130_fd_sc_hd__and2_0,input,0,0,3.210333,0.155805,0.087431
_217_/B,sky130_fd_sc_hd__and2_0,input,0,0,3.976079,0.319798,0.122532
_217_/X,sky130_fd_sc_hd__and2_0,output,0,27,3.210333,0.359671,0.144916
_218_/A,sky130_fd_sc_hd__and2_1,input,0,0,3.515028,0.194232,0.095736
_218_/B,sky130_fd_sc_hd__and2_1,input,0,0,4.139911,0.319798,0.122532
_218_/X,sky130_fd_sc_hd__and2_1,output,0,33,3.515028,0.279608,0.124823
_219_/A1,sky130_fd_sc_hd__a211oi_2,input,0,0,3.620972,0.509998,0.114693
_219_/A2,sky130_fd_sc_hd__a211oi_2,input,0,0,3.735983,0.212518,0.213153
_219_/B1,sky130_fd_sc_hd__a211oi_2,input,0,0,3.609341,0.359671,0.144916
_219_/C1,sky130_fd_sc_hd__a211oi_2,input,0,0,3.568191,0.279608,0.124823
_219_/Y,sky130_fd_sc_hd__a211oi_2,output,0,18,3.568191,0.615384,0.115224
_220_/A,sky130_fd_sc_hd__nor2_1,input,0,0,3.043764,0.402995,0.076662
_220_/B,sky130_fd_sc_hd__nor2_1,input,0,0,3.568191,0.615384,0.115224
_220_/Y,sky130_fd_sc_hd__nor2_1,output,0,6,3.043764,0.386627,0.116532
_221_/A,sky130_fd_sc_hd__xnor2_1,input,0,0,2.520787,0.492034,0.128264
_221_/B,sky130_fd_sc_hd__xnor2_1,input,0,0,3.043764,0.386627,0.116532
_221_/Y,sky130_fd_sc_hd__xnor2_1,output,0,4,2.520787,0.438455,0.090653
_223_/A,sky130_fd_sc_hd__nor2_1,input,0,0,1.673810,0.000000,0.000000
_223_/B,sky130_fd_sc_hd__nor2_1,input,0,0,1.767094,0.599526,0.179326
_223_/Y,sky130_fd_sc_hd__nor2_1,output,0,4,1.673810,0.264099,0.097588
_224_/A1,sky130_fd_sc_hd__a211oi_1,input,0,0,1.277395,0.000000,0.000000
_224_/A2,sky130_fd_sc_hd__a211oi_1,input,0,0,2.520787,0.438455,0.090653
_224_/B1,sky130_fd_sc_hd__a211oi_1,input,0,0,1.673810,0.264099,0.097588
_224_/C1,sky130_fd_sc_hd__a211oi_1,input,0,0,1.240319,0.000000,0.000000
_224_/Y,sky130_fd_sc_hd__a211oi_1,output,0,2,1.240319,0.553108,0.090504
_225_/A1,sky130_fd_sc_hd__a21o_1,input,0,0,3.576398,0.509998,0.114693
_225_/A2,sky130_fd_sc_hd__a21o_1,input,0,0,3.690815,0.212518,0.213153
_225_/B1,sky130_fd_sc_hd__a21o_1,input,0,0,3.515028,0.279608,0.124823
_225_/X,sky130_fd_sc_hd__a21o_1,output,0,18,3.515028,0.158978,0.096663
_226_/A,sky130_fd_sc_hd__nor2_1,input,0,0,3.043856,0.402995,0.076662
_226_/B,sky130_fd_sc_hd__nor2_1,input,0,0,3.210333,0.359671,0.144916
_226_/Y,sky130_fd_sc_hd__nor2_1,output,0,6,3.043856,0.386627,0.086711
_227_/A,sky130_fd_sc_hd__xnor2_1,input,0,0,3.515028,0.088344,0.071524
_227_/B,sky130_fd_sc_hd__xnor2_1,input,0,0,3.043856,0.386627,0.086711
_227_/Y,sky130_fd_sc_hd__xnor2_1,output,0,4,3.043856,0.437907,0.084875
_228_/A,sky130_fd_sc_hd__nor2_1,input,0,0,1.673810,0.000000,0.000000
_228_/B,sky130_fd_sc_hd__nor2_1,input,0,0,2.144431,0.155805,0.087431
_228_/Y,sky130_fd_sc_hd__nor2_1,output,0,4,1.673810,0.264109,0.041572
_229_/A1,sky130_fd_sc_hd__a211oi_1,input,0,0,1.277395,0.000000,0.000000
_229_/A2,sky130_fd_sc_hd__a211oi_1,input,0,0,3.043856,0.437907,0.084875
_229_/B1,sky130_fd_sc_hd__a211oi_1,input,0,0,1.673810,0.264109,0.041572
_229_/C1,sky130_fd_sc_hd__a211oi_1,input,0,0,1.240319,0.000000,0.000000
_229_/Y,sky130_fd_sc_hd__a211oi_1,output,0,2,1.240319,0.553108,0.090463
_230_/A,sky130_fd_sc_hd__xnor2_1,input,0,0,3.252859,0.089255,0.071524
_230_/B,sky130_fd_sc_hd__xnor2_1,input,0,0,3.333601,0.089339,0.072139
_230_/Y,sky130_fd_sc_hd__xnor2_1,output,0,4,3.252859,0.437907,0.084809
_231_/A,sky130_fd_sc_hd__nor2_1,input,0,0,1.673810,0.000000,0.000000
_231_/B,sky130_fd_sc_hd__nor2_1,input,0,0,2.160039,0.194232,0.095736
_231_/Y,sky130_fd_sc_hd__nor2_1,output,0,4,1.673810,0.264106,0.046718
_232_/A1,sky130_fd_sc_hd__a211oi_1,input,0,0,1.277395,0.000000,0.000000
_232_/A2,sky130_fd_sc_hd__a211oi_1,input,0,0,3.252859,0.437907,0.084809
_232_/B1,sky130_fd_sc_hd__a211oi_1,input,0,0,1.673810,0.264106,0.046718
_232_/C1,sky130_fd_sc_hd__a211oi_1,input,0,0,1.240319,0.000000,0.000000
_232_/Y,sky130_fd_sc_hd__a211oi_1,output,0,2,1.240319,0.553108,0.090463
_233_/A,sky130_fd_sc_hd__xor2_1,input,0,0,2.818317,0.138591,0.083775
_233_/B,sky130_fd_sc_hd__xor2_1,input,0,0,3.405174,0.319798,0.122532
_233_/X,sky130_fd_sc_hd__xor2_1,output,0,6,2.818317,0.501128,0.113250
_234_/A,sky130_fd_sc_hd__xnor2_1,input,0,0,3.276947,0.088321,0.071510
_234_/B,sky130_fd_sc_hd__xnor2_1,input,0,0,2.818317,0.501128,0.113250
_234_/Y,sky130_fd_sc_hd__xnor2_1,output,0,4,2.818317,0.437906,0.087650
_235_/A,sky130_fd_sc_hd__nor2_1,input,0,0,1.673810,0.000000,0.000000
